"userid","decision.index.nogap","study.day.nogap","jbsteps30.log","jbsteps30.log.lag1","jbsteps30pre.log","location.homework","send","avail"
1,143,28,-0.120300800583983,1.19677393242049,-0.693147180559945,0,1,1
1,144,28,-0.434515105492368,-0.120300800583983,-0.693147180559945,1,0,1
1,145,28,-0.693147180559945,-0.434515105492368,-0.693147180559945,1,1,1
1,146,29,6.10338223903377,-0.693147180559945,-0.693147180559945,1,1,1
1,147,29,1.47228684435176,6.10338223903377,-0.693147180559945,0,1,1
1,148,29,4.00578303279886,1.47228684435176,4.00543754689564,1,1,1
1,149,29,2.52812482952883,4.00578303279886,4.83234916022984,1,0,1
1,150,29,0.0346374509236356,2.52812482952883,-0.693147180559945,0,0,1
1,151,30,3.15662951271145,0.0346374509236356,4.09245849093665,0,1,1
1,152,30,0.567373381705647,3.15662951271145,4.07672545416254,0,1,1
1,153,30,6.72056729359716,0.567373381705647,3.6138899498039,0,0,1
1,154,30,4.28549682283047,6.72056729359716,-0.693147180559945,0,1,1
1,155,30,2.66252990636072,4.28549682283047,2.67603443355996,1,1,1
1,156,31,4.51186291598204,2.66252990636072,1.86875650377315,0,0,1
1,157,31,1.99084654312498,4.51186291598204,3.88464105134957,0,1,1
1,158,31,2.52163812662906,1.99084654312498,0.630240497814134,1,1,1
1,159,31,-0.265393692504044,2.52163812662906,4.23914695889515,1,1,1
1,160,31,4.10688886053915,-0.265393692504044,0.57152014148279,0,0,0
1,161,32,5.53291959278673,4.10688886053915,4.29231488694874,0,1,1
1,162,32,2.13768187392126,5.53291959278673,-0.693147180559945,1,0,0
1,163,32,-0.693147180559945,2.13768187392126,-0.693147180559945,1,1,1
1,164,32,3.7986484696143,-0.693147180559945,5.2070350461252,1,1,1
1,165,32,5.54678732026525,3.7986484696143,-0.693147180559945,1,0,0
1,166,33,4.88271825386427,5.54678732026525,3.56703322546192,0,1,1
1,167,33,1.74981241756239,4.88271825386427,3.95754084426572,0,1,1
1,168,33,-0.693147180559945,1.74981241756239,-0.693147180559945,1,0,1
1,169,33,7.8580825164911,-0.693147180559945,3.83607246142647,1,0,1
1,170,33,4.76838085835976,7.8580825164911,3.66223323518893,0,0,1
1,171,34,2.8793848710962,4.76838085835976,2.27531405746273,0,0,1
1,172,34,2.48084471576398,2.8793848710962,3.16819925295312,0,0,1
1,173,34,-0.693147180559945,2.48084471576398,2.93367798751171,1,1,1
1,174,34,8.5,-0.693147180559945,4.84357741206862,0,0,1
1,175,34,-0.693147180559945,8.5,-0.693147180559945,0,1,1
1,176,35,-0.693147180559945,-0.693147180559945,-0.693147180559945,0,1,1
1,177,35,0.39644156182784,-0.693147180559945,3.10858852400238,0,0,1
1,178,35,6.24115373093809,0.39644156182784,3.58418642319851,0,0,1
1,179,35,3.78162121776857,6.24115373093809,3.74540566409076,0,0,1
1,180,35,4.61033262451032,3.78162121776857,-0.693147180559945,1,1,1
1,181,36,6.6639900496816,4.61033262451032,-0.693147180559945,0,1,1
1,182,36,1.53659238880834,6.6639900496816,4.4267521063582,0,0,0
1,183,36,-0.693147180559945,1.53659238880834,1.10442224557527,0,1,1
1,184,36,-0.693147180559945,-0.693147180559945,-0.693147180559945,0,1,1
1,185,36,2.49902773214684,-0.693147180559945,2.16171501545254,1,0,0
1,186,37,0.638531343616664,2.49902773214684,2.36473375593524,0,1,1
1,187,37,2.5077774531399,0.638531343616664,4.33068089793339,0,1,1
1,188,37,2.09076263857051,2.5077774531399,3.20829462529754,0,0,1
1,189,37,2.07416185970179,2.09076263857051,4.06393156087307,0,1,1
1,190,37,4.13044977787354,2.07416185970179,-0.693147180559945,0,1,1
1,191,38,0.025925810087454,4.13044977787354,3.44113147744753,1,1,1
1,192,38,4.60851109915108,0.025925810087454,1.45060733153959,0,1,1
1,193,38,5.90819174110628,4.60851109915108,3.22800111878598,0,0,0
1,194,38,2.8120255977982,5.90819174110628,-0.693147180559945,0,0,0
1,195,38,5.38756193744601,2.8120255977982,-0.693147180559945,1,0,1
1,196,39,6.58119413343131,5.38756193744601,4.79049281204381,1,1,1
1,197,39,0.402056818002607,6.58119413343131,3.92267489574717,0,1,1
1,198,39,0.0786202201288128,0.402056818002607,-0.693147180559945,0,1,1
1,199,39,1.96558250292064,0.0786202201288128,-0.693147180559945,0,0,0
1,200,39,-0.544580255682801,1.96558250292064,-0.693147180559945,0,0,0
1,201,40,4.82823664356043,-0.544580255682801,4.87091731782667,0,0,0
1,202,40,1.41943941140455,4.82823664356043,4.45574920639342,0,0,1
1,203,40,4.05986387325686,1.41943941140455,1.98000057713219,1,1,1
1,204,40,7.0775311432947,4.05986387325686,3.86408623920477,0,0,0
1,205,40,-0.693147180559945,7.0775311432947,-0.693147180559945,1,0,1
1,206,41,-0.693147180559945,-0.693147180559945,-0.693147180559945,0,1,1
1,207,41,-0.693147180559945,-0.693147180559945,-0.693147180559945,0,1,1
1,208,41,6.30757166110446,-0.693147180559945,-0.693147180559945,0,0,1
1,209,41,3.50447002458299,6.30757166110446,4.63516940935462,0,1,1
1,210,41,2.94091084318576,3.50447002458299,2.87911945112814,1,1,1
2,1,0,4.76934428104564,0,3.27571963581128,1,0,0
2,2,0,1.71420054138339,4.76934428104564,3.48689702726238,1,1,1
2,3,0,-0.0510809720765479,1.71420054138339,4.40822779084326,0,1,1
2,4,0,0.914822362868573,-0.0510809720765479,-0.693147180559945,0,1,1
2,5,0,-0.693147180559945,0.914822362868573,-0.693147180559945,0,1,1
2,6,1,2.60644265682516,-0.693147180559945,4.64712606497185,0,1,1
2,7,1,8.5,2.60644265682516,-0.693147180559945,0,0,0
2,8,1,4.29275236937803,8.5,-0.693147180559945,0,1,1
2,9,1,3.19797212760036,4.29275236937803,-0.693147180559945,1,0,1
2,10,1,4.98491644042166,3.19797212760036,-0.693147180559945,0,1,1
2,11,2,1.97523807803274,4.98491644042166,-0.693147180559945,0,0,0
2,12,2,-0.614538309369317,1.97523807803274,3.93962437583533,0,0,0
2,13,2,6.47417446278628,-0.614538309369317,4.33063342669626,1,1,1
2,14,2,1.27916746085313,6.47417446278628,4.02319611364333,1,0,0
2,15,2,4.24097372412935,1.27916746085313,0.84033157143046,1,0,1
2,16,3,1.48624249080514,4.24097372412935,3.15646823144442,0,1,1
2,17,3,0.268980985481869,1.48624249080514,-0.693147180559945,0,1,1
2,18,3,1.00827401214789,0.268980985481869,-0.693147180559945,0,1,1
2,19,3,7.10524025642755,1.00827401214789,4.17026377919424,0,1,1
2,20,3,1.73158135238836,7.10524025642755,-0.693147180559945,1,0,0
2,21,4,1.21003633114983,1.73158135238836,4.77292531795313,0,0,0
2,22,4,5.43325629141669,1.21003633114983,2.77158949203223,0,1,1
2,23,4,-0.693147180559945,5.43325629141669,3.44128122642364,0,1,1
2,24,4,1.17711105800307,-0.693147180559945,-0.693147180559945,0,0,0
2,25,4,-0.693147180559945,1.17711105800307,-0.693147180559945,1,1,1
2,26,5,6.37473704481319,-0.693147180559945,-0.693147180559945,1,1,1
2,27,5,2.00053450108156,6.37473704481319,2.42954637550484,1,0,0
2,28,5,-0.693147180559945,2.00053450108156,3.72446665689824,0,0,0
2,29,5,5.14838812205964,-0.693147180559945,3.60319130694406,0,1,1
2,30,5,-0.121852509139663,5.14838812205964,-0.693147180559945,1,1,1
2,31,6,6.64301730193416,-0.121852509139663,-0.693147180559945,0,1,1
2,32,6,3.99846460317864,6.64301730193416,-0.693147180559945,1,0,1
2,33,6,5.13185394117134,3.99846460317864,4.55706164113276,0,0,1
2,34,6,-0.693147180559945,5.13185394117134,-0.693147180559945,1,0,1
2,35,6,4.08728692074099,-0.693147180559945,2.44646205972573,0,1,1
2,36,7,3.85387506620481,4.08728692074099,4.75029244125983,1,1,1
2,37,7,6.12059341899279,3.85387506620481,2.73769027729398,0,1,1
2,38,7,-0.190599540350257,6.12059341899279,-0.693147180559945,1,0,0
2,39,7,-0.693147180559945,-0.190599540350257,-0.693147180559945,0,1,1
2,40,7,2.27196129423319,-0.693147180559945,3.80160525560792,0,1,1
2,41,8,-0.0699861678756015,2.27196129423319,0.542240808568331,0,1,1
2,42,8,6.54915791261023,-0.0699861678756015,-0.693147180559945,0,1,1
2,43,8,8.5,6.54915791261023,1.19517571119229,0,1,1
2,44,8,3.34820594480538,8.5,3.21986862615631,0,0,1
2,45,8,-0.693147180559945,3.34820594480538,4.60941554724892,0,1,1
2,46,9,4.0963372592708,-0.693147180559945,2.77706272351955,0,1,1
2,47,9,3.51683967938557,4.0963372592708,4.31133555607917,0,1,1
2,48,9,6.42837508458198,3.51683967938557,3.95196856701778,1,1,1
2,49,9,7.08905379226944,6.42837508458198,2.69584301058537,0,0,1
2,50,9,5.24283504635413,7.08905379226944,-0.693147180559945,0,1,1
2,51,10,-0.414249870465825,5.24283504635413,-0.693147180559945,0,0,1
2,52,10,8.5,-0.414249870465825,-0.693147180559945,1,1,1
2,53,10,4.08682123896602,8.5,3.12928898752377,0,0,0
2,54,10,6.38674030379434,4.08682123896602,4.44863255496374,0,0,0
2,55,10,1.95395402891085,6.38674030379434,4.90641448939927,0,1,1
2,56,11,5.13155496843443,1.95395402891085,4.58373256289616,1,0,0
2,57,11,7.13209037043992,5.13155496843443,2.62774008649077,0,0,0
2,58,11,2.61806914106273,7.13209037043992,-0.693147180559945,1,1,1
2,59,11,2.12372405509072,2.61806914106273,0.0592182652784611,1,1,1
2,60,11,3.20187117098646,2.12372405509072,3.21728901269401,0,0,1
2,61,12,-0.328820540339019,3.20187117098646,4.13916893976493,1,0,1
2,62,12,3.83903747157079,-0.328820540339019,4.22867727738839,0,1,1
2,63,12,0.145763172907878,3.83903747157079,4.00214651168101,0,0,1
2,64,12,-0.332091685280219,0.145763172907878,-0.693147180559945,0,0,1
2,65,12,5.2177634136692,-0.332091685280219,4.14285138913894,0,0,0
2,66,13,-0.693147180559945,5.2177634136692,-0.693147180559945,0,1,1
2,67,13,7.84101793468968,-0.693147180559945,3.37554225210973,1,1,1
2,68,13,-0.693147180559945,7.84101793468968,3.18749078104005,1,1,1
2,69,13,-0.078924129617036,-0.693147180559945,3.73548481067427,0,1,1
2,70,13,3.21871884570759,-0.078924129617036,3.0788663123502,0,1,1
2,71,14,-0.693147180559945,3.21871884570759,-0.693147180559945,1,0,1
2,72,14,4.769638565994,-0.693147180559945,4.04873330913328,1,1,1
2,73,14,5.61735450411871,4.769638565994,3.68390028905709,1,1,1
2,74,14,-0.544888372389972,5.61735450411871,1.97649737320357,0,0,1
2,75,14,1.12913862965978,-0.544888372389972,3.27363766786875,0,1,1
2,76,15,7.21357862171402,1.12913862965978,3.30328801005904,1,1,1
2,77,15,3.03867332402311,7.21357862171402,3.45160444201523,0,0,0
2,78,15,2.66210292937559,3.03867332402311,4.63027547730634,0,1,1
2,79,15,-0.693147180559945,2.66210292937559,2.25627735565117,0,0,0
2,80,15,5.74632158135619,-0.693147180559945,3.36395470962841,0,1,1
2,81,16,0.704543351340832,5.74632158135619,4.36842446383733,0,0,1
2,82,16,-0.693147180559945,0.704543351340832,4.29331906317088,0,0,0
2,83,16,3.41287387597898,-0.693147180559945,4.35366773956311,1,0,1
2,84,16,0.725323192774812,3.41287387597898,-0.693147180559945,0,1,1
2,85,16,5.33438060906838,0.725323192774812,4.79267940120569,0,0,0
2,86,17,-0.615993185777684,5.33438060906838,3.17115691565362,0,1,1
2,87,17,3.89308102052055,-0.615993185777684,4.73481672438797,0,1,1
2,88,17,3.72216003833115,3.89308102052055,-0.693147180559945,0,1,1
2,89,17,1.75732271629932,3.72216003833115,3.07033773311981,0,1,1
2,90,17,0.286068237935698,1.75732271629932,4.41878914320076,0,0,1
2,91,18,2.70452896792647,0.286068237935698,-0.693147180559945,0,0,0
2,92,18,-0.693147180559945,2.70452896792647,-0.693147180559945,0,0,1
2,93,18,4.85319154454479,-0.693147180559945,-0.693147180559945,0,0,1
2,94,18,0.280160678089227,4.85319154454479,-0.693147180559945,0,0,0
2,95,18,0.726461501602852,0.280160678089227,-0.693147180559945,0,0,1
2,96,19,-0.693147180559945,0.726461501602852,3.61251012137848,0,0,1
2,97,19,1.77469499882641,-0.693147180559945,-0.693147180559945,0,1,1
2,98,19,-0.12241346333839,1.77469499882641,3.43717636108957,1,0,1
2,99,19,3.29208435797875,-0.12241346333839,4.41078113686386,1,0,1
2,100,19,-0.693147180559945,3.29208435797875,4.80712034277967,0,0,0
2,101,20,0.993011691118,-0.693147180559945,4.44920385431248,0,1,1
2,102,20,1.99191924638549,0.993011691118,4.06626633564548,1,0,0
2,103,20,-0.693147180559945,1.99191924638549,-0.693147180559945,1,1,1
2,104,20,3.02562082411501,-0.693147180559945,-0.693147180559945,0,1,1
2,105,20,4.60298104813418,3.02562082411501,1.06390944047775,0,1,1
2,106,21,5.25005990184117,4.60298104813418,4.01955267924163,1,1,1
2,107,21,7.34867846614131,5.25005990184117,2.72237598198876,0,1,1
2,108,21,-0.647520790036536,7.34867846614131,-0.693147180559945,1,0,1
2,109,21,3.18609312689935,-0.647520790036536,4.6513071707755,0,0,1
2,110,21,5.58608458097665,3.18609312689935,4.19070819588535,1,0,1
2,111,22,8.5,5.58608458097665,3.47727882694846,1,1,1
2,112,22,-0.693147180559945,8.5,4.39944198474256,0,0,1
2,113,22,3.28169838736524,-0.693147180559945,-0.693147180559945,0,1,1
2,114,22,5.41642855424741,3.28169838736524,3.98044799363705,0,0,0
2,115,22,2.3268011020347,5.41642855424741,-0.693147180559945,1,1,1
2,116,23,8.5,2.3268011020347,4.00163106980153,1,1,1
2,117,23,7.22439971146513,8.5,2.85984967712892,0,1,1
2,118,23,0.572278500271475,7.22439971146513,3.95408651346166,1,1,1
2,119,23,3.17615161674214,0.572278500271475,4.46907414463848,0,0,0
2,120,23,1.54810400631614,3.17615161674214,3.03804936661776,0,0,1
2,121,24,0.997343134497951,1.54810400631614,4.26798874380652,0,1,1
2,122,24,-0.693147180559945,0.997343134497951,-0.693147180559945,1,1,1
2,123,24,1.40809765995697,-0.693147180559945,-0.693147180559945,0,0,1
2,124,24,3.9993571189479,1.40809765995697,4.56913759528922,0,0,1
2,125,24,0.862147094883153,3.9993571189479,3.67298883054883,0,1,1
2,126,25,4.28616799474909,0.862147094883153,-0.693147180559945,0,0,0
2,127,25,-0.693147180559945,4.28616799474909,-0.693147180559945,0,0,1
2,128,25,0.395363086623817,-0.693147180559945,2.3476492021814,0,1,1
2,129,25,7.50613682254745,0.395363086623817,4.15558029478956,1,0,0
2,130,25,3.18589178286896,7.50613682254745,2.73474647748775,0,1,1
2,131,26,-0.134440159010154,3.18589178286896,3.94563907264365,1,0,0
2,132,26,6.06829706654851,-0.134440159010154,4.22610747998666,0,0,1
2,133,26,8.5,6.06829706654851,4.64489789985582,0,1,1
2,134,26,4.94167974436771,8.5,3.14848926824234,0,0,0
2,135,26,0.559071960577155,4.94167974436771,2.88485125296367,0,0,0
2,136,27,8.5,0.559071960577155,-0.693147180559945,1,0,0
2,137,27,1.65413417792315,8.5,3.23735913928871,1,0,0
2,138,27,-0.693147180559945,1.65413417792315,-0.693147180559945,0,0,1
2,139,27,3.0488027539615,-0.693147180559945,-0.693147180559945,0,0,0
2,140,27,1.61577049493003,3.0488027539615,2.44275464338342,0,0,0
2,141,28,3.14972832615169,1.61577049493003,4.2661549395772,0,0,1
2,142,28,6.72700275485244,3.14972832615169,-0.693147180559945,0,0,1
2,143,28,2.4159542376514,6.72700275485244,-0.693147180559945,1,1,1
2,144,28,3.03455337081158,2.4159542376514,3.27077977157681,0,1,1
2,145,28,5.23428144947583,3.03455337081158,-0.693147180559945,0,0,1
2,146,29,7.52591147470852,5.23428144947583,3.61617829913921,0,1,1
2,147,29,3.70577909142559,7.52591147470852,3.71531435366946,0,0,1
2,148,29,1.47536930021987,3.70577909142559,2.93641699609514,0,0,1
2,149,29,7.28394082218134,1.47536930021987,-0.693147180559945,1,0,0
2,150,29,0.23436126093634,7.28394082218134,5.00443549696552,1,1,1
2,151,30,2.35244186475922,0.23436126093634,2.32581684652143,1,0,0
2,152,30,7.61830098366053,2.35244186475922,3.97141701773184,1,0,0
2,153,30,-0.693147180559945,7.61830098366053,3.53188419840916,1,1,1
2,154,30,7.367751800908,-0.693147180559945,4.27296011778168,0,0,0
2,155,30,6.71152307599927,7.367751800908,4.11713247289214,1,0,1
2,156,31,3.49757940019467,6.71152307599927,2.30361870249311,0,1,1
2,157,31,-0.251809619492321,3.49757940019467,3.67397870253605,1,0,0
2,158,31,2.96749603092321,-0.251809619492321,-0.693147180559945,0,1,1
2,159,31,-0.693147180559945,2.96749603092321,4.14861414004269,1,0,0
2,160,31,4.38792023096445,-0.693147180559945,-0.693147180559945,1,0,1
2,161,32,4.81135468429363,4.38792023096445,4.95115890893705,0,0,0
2,162,32,-0.693147180559945,4.81135468429363,-0.693147180559945,0,1,1
2,163,32,-0.693147180559945,-0.693147180559945,-0.693147180559945,0,0,1
2,164,32,3.64943470179747,-0.693147180559945,4.12340150939627,0,0,1
2,165,32,4.59780244616151,3.64943470179747,3.82878545880582,1,1,1
2,166,33,-0.693147180559945,4.59780244616151,-0.693147180559945,0,1,1
2,167,33,-0.090091623692897,-0.693147180559945,-0.693147180559945,1,0,0
2,168,33,7.36703456305577,-0.090091623692897,3.32229071750773,0,1,1
